,tweet,text_cleaned,text_normal,text_tokenize,text_stemming,text_filtering
111,“kita jangan melihat pada sisi kekhawatiran terjadi suatu kriminalisasi tapi kita lihat pada perspektif semangat pe… https://t.co/tnCObt3Ydd,kita jangan melihat pada sisi kekhawatiran terjadi suatu kriminalisasi tapi kita lihat pada perspektif semangat pe cowok tncobtydd,kita jangan melihat pada sisi kekhawatiran terjadi suatu kriminalisasi tapi kita lihat pada perspektif semangat pe cowok tncobtydd,"['kita', 'jangan', 'melihat', 'pada', 'sisi', 'kekhawatiran', 'terjadi', 'suatu', 'kriminalisasi', 'tapi', 'kita', 'lihat', 'pada', 'perspektif', 'semangat', 'pe', 'cowok', 'tncobtydd']","['kita', 'jangan', 'lihat', 'pada', 'sisi', 'khawatir', 'jadi', 'suatu', 'kriminalisasi', 'tapi', 'kita', 'lihat', 'pada', 'perspektif', 'semangat', 'pe', 'cowok', 'tncobtydd']","['lihat', 'sisi', 'khawatir', 'kriminalisasi', 'lihat', 'perspektif', 'semangat', 'pe', 'cowok', 'tncobtydd']"
112,“Maka Jika kita memperhatikan aspek hak asasi manusia serta budaya-budaya Indonesia maka kalau kita menggunakan sud… https://t.co/7IRJc9m6Am,maka jika kita memperhatikan aspek hak asasi manusia serta budaya budaya indonesia maka kalau kita menggunakan sudah cowok irjcmam,maka jika kita memperhatikan aspek hak asasi manusia serta budaya budaya indonesia maka kalau kita menggunakan sudah cowok irjcmam,"['maka', 'jika', 'kita', 'memperhatikan', 'aspek', 'hak', 'asasi', 'manusia', 'serta', 'budaya', 'budaya', 'indonesia', 'maka', 'kalau', 'kita', 'menggunakan', 'sudah', 'cowok', 'irjcmam']","['maka', 'jika', 'kita', 'perhati', 'aspek', 'hak', 'asasi', 'manusia', 'serta', 'budaya', 'budaya', 'indonesia', 'maka', 'kalau', 'kita', 'guna', 'sudah', 'cowok', 'irjcmam']","['perhati', 'aspek', 'hak', 'asasi', 'manusia', 'budaya', 'budaya', 'indonesia', 'cowok', 'irjcmam']"
113,"Oleh karena itu, kata Suparji jika melihat dari pertimbangan dan aspek yang sudah disebutkan maka KUHP telah mengak… https://t.co/ji2RbawREO",oleh karena itu kata suparji jika melihat dari pertimbangan dan aspek yang sudah disebutkan maka kuhp telah mengak cowok jirbawreo,oleh karena itu kata suparji jika melihat dari pertimbangan dan aspek yang sudah disebutkan maka kuhp telah mengak cowok jirbawreo,"['oleh', 'karena', 'itu', 'kata', 'suparji', 'jika', 'melihat', 'dari', 'pertimbangan', 'dan', 'aspek', 'yang', 'sudah', 'disebutkan', 'maka', 'kuhp', 'telah', 'mengak', 'cowok', 'jirbawreo']","['oleh', 'karena', 'itu', 'kata', 'suparji', 'jika', 'lihat', 'dari', 'timbang', 'dan', 'aspek', 'yang', 'sudah', 'sebut', 'maka', 'kuhp', 'telah', 'kak', 'cowok', 'jirbawreo']","['suparji', 'lihat', 'timbang', 'aspek', 'kuhp', 'kak', 'cowok', 'jirbawreo']"
114,“Soal perbedaan pandangan terhadap materi-materi dalam RKUHP tadi dilihat secara proporsional dikembalikan pada bat… https://t.co/wsYO6F0mHF,soal perbedaan pandangan terhadap materi materi dalam rkuhp tadi dilihat secara proporsional dikembalikan pada banget cowok wsyofmhf,soal perbedaan pandangan terhadap materi materi dalam rkuhp tadi dilihat secara proporsional dikembalikan pada banget cowok wsyofmhf,"['soal', 'perbedaan', 'pandangan', 'terhadap', 'materi', 'materi', 'dalam', 'rkuhp', 'tadi', 'dilihat', 'secara', 'proporsional', 'dikembalikan', 'pada', 'banget', 'cowok', 'wsyofmhf']","['soal', 'beda', 'pandang', 'hadap', 'materi', 'materi', 'dalam', 'rkuhp', 'tadi', 'lihat', 'cara', 'proporsional', 'kembali', 'pada', 'banget', 'cowok', 'wsyofmhf']","['beda', 'pandang', 'hadap', 'materi', 'materi', 'rkuhp', 'lihat', 'proporsional', 'banget', 'cowok', 'wsyofmhf']"
115,"Ia menjelaskan KUHP yang telah disetujui itu berpijak kepada Ideologi Pancasila dan UUD 1945. #StopPolemikKUHP

https://t.co/FIi6eOJwEl",ia menjelaskan kuhp yang telah disetujui itu berpijak kepada ideologi pancasila dan uud stoppolemikkuhp cowok fiieojwel,ia menjelaskan kuhp yang telah disetujui itu berpijak kepada ideologi pancasila dan uud stoppolemikkuhp cowok fiieojwel,"['ia', 'menjelaskan', 'kuhp', 'yang', 'telah', 'disetujui', 'itu', 'berpijak', 'kepada', 'ideologi', 'pancasila', 'dan', 'uud', 'stoppolemikkuhp', 'cowok', 'fiieojwel']","['ia', 'jelas', 'kuhp', 'yang', 'telah', 'tuju', 'itu', 'pijak', 'kepada', 'ideologi', 'pancasila', 'dan', 'uud', 'stoppolemikkuhp', 'cowok', 'fiieojwel']","['kuhp', 'tuju', 'pijak', 'ideologi', 'pancasila', 'uud', 'stoppolemikkuhp', 'cowok', 'fiieojwel']"
116,"Suparji membeberkan bahwa pembahasan RKUHP sudah terbuka dilakukan, melewati banyak uji publik, sehingga ia menilai… https://t.co/Fnhfvr5832",suparji membeberkan bahwa pembahasan rkuhp sudah terbuka dilakukan melewati banyak uji publik sehingga ia menilai cowok fnhfvr,suparji membeberkan bahwa pembahasan rkuhp sudah terbuka dilakukan melewati banyak uji publik sehingga ia menilai cowok fnhfvr,"['suparji', 'membeberkan', 'bahwa', 'pembahasan', 'rkuhp', 'sudah', 'terbuka', 'dilakukan', 'melewati', 'banyak', 'uji', 'publik', 'sehingga', 'ia', 'menilai', 'cowok', 'fnhfvr']","['suparji', 'beber', 'bahwa', 'bahas', 'rkuhp', 'sudah', 'buka', 'laku', 'lewat', 'banyak', 'uji', 'publik', 'sehingga', 'ia', 'nilai', 'cowok', 'fnhfvr']","['suparji', 'beber', 'bahas', 'rkuhp', 'buka', 'laku', 'uji', 'publik', 'nilai', 'cowok', 'fnhfvr']"
117,"Menurutnya, polemik atau pro kontra pengesahan RKUHP semestinya tidak perlu terjadi sebab telah melalui prosedur se… https://t.co/A4vV6SqmRY",menurutnya polemik atau profesional kontra pengesahan rkuhp semestinya tidak perlu terjadi sebab telah melalui prosedur se cowok avvsqmry,menurutnya polemik atau profesional kontra pengesahan rkuhp semestinya tidak perlu terjadi sebab telah melalui prosedur se cowok avvsqmry,"['menurutnya', 'polemik', 'atau', 'profesional', 'kontra', 'pengesahan', 'rkuhp', 'semestinya', 'tidak', 'perlu', 'terjadi', 'sebab', 'telah', 'melalui', 'prosedur', 'se', 'cowok', 'avvsqmry']","['turut', 'polemik', 'atau', 'profesional', 'kontra', 'kesah', 'rkuhp', 'mesti', 'tidak', 'perlu', 'jadi', 'sebab', 'telah', 'lalu', 'prosedur', 'se', 'cowok', 'avvsqmry']","['polemik', 'profesional', 'kontra', 'kesah', 'rkuhp', 'mesti', 'prosedur', 'cowok', 'avvsqmry']"
118,"Ia mengapresiasi keberhasilan pemerintah dalam menciptakan produk asli bangsa Indonesia. #StopPolemikKUHP

https://t.co/FIi6eOJwEl",ia mengapresiasi keberhasilan pemerintah dalam menciptakan produk asli bangsa indonesia stoppolemikkuhp cowok fiieojwel,ia mengapresiasi keberhasilan pemerintah dalam menciptakan produk asli bangsa indonesia stoppolemikkuhp cowok fiieojwel,"['ia', 'mengapresiasi', 'keberhasilan', 'pemerintah', 'dalam', 'menciptakan', 'produk', 'asli', 'bangsa', 'indonesia', 'stoppolemikkuhp', 'cowok', 'fiieojwel']","['ia', 'apresiasi', 'hasil', 'perintah', 'dalam', 'cipta', 'produk', 'asli', 'bangsa', 'indonesia', 'stoppolemikkuhp', 'cowok', 'fiieojwel']","['apresiasi', 'hasil', 'perintah', 'cipta', 'produk', 'asli', 'bangsa', 'indonesia', 'stoppolemikkuhp', 'cowok', 'fiieojwel']"
119,Pakar Hukum Pidana Universitas Al Azhar Indonesia Prof. Suparji Ahmad mendukung pengesahan Rancangan Kitab Undang-U… https://t.co/KPix7AvcmU,pakar hukum pidana universitas al azhar indonesia prof suparji ahmad mendukung pengesahan rancangan kitab undang cowok kpixavcmu,pakar hukum pidana universitas al azhar indonesia prof suparji ahmad mendukung pengesahan rancangan kitab undang cowok kpixavcmu,"['pakar', 'hukum', 'pidana', 'universitas', 'al', 'azhar', 'indonesia', 'prof', 'suparji', 'ahmad', 'mendukung', 'pengesahan', 'rancangan', 'kitab', 'undang', 'cowok', 'kpixavcmu']","['pakar', 'hukum', 'pidana', 'universitas', 'al', 'azhar', 'indonesia', 'prof', 'suparji', 'ahmad', 'dukung', 'kesah', 'rancang', 'kitab', 'undang', 'cowok', 'kpixavcmu']","['pakar', 'hukum', 'pidana', 'universitas', 'al', 'azhar', 'indonesia', 'prof', 'suparji', 'ahmad', 'dukung', 'kesah', 'rancang', 'kitab', 'undang', 'cowok', 'kpixavcmu']"
120,“kita jangan melihat pada sisi kekhawatiran terjadi suatu kriminalisasi tapi kita lihat pada perspektif semangat pe… https://t.co/ihRs1jQQk0,kita jangan melihat pada sisi kekhawatiran terjadi suatu kriminalisasi tapi kita lihat pada perspektif semangat pe cowok ihrsjqqk,kita jangan melihat pada sisi kekhawatiran terjadi suatu kriminalisasi tapi kita lihat pada perspektif semangat pe cowok ihrsjqqk,"['kita', 'jangan', 'melihat', 'pada', 'sisi', 'kekhawatiran', 'terjadi', 'suatu', 'kriminalisasi', 'tapi', 'kita', 'lihat', 'pada', 'perspektif', 'semangat', 'pe', 'cowok', 'ihrsjqqk']","['kita', 'jangan', 'lihat', 'pada', 'sisi', 'khawatir', 'jadi', 'suatu', 'kriminalisasi', 'tapi', 'kita', 'lihat', 'pada', 'perspektif', 'semangat', 'pe', 'cowok', 'ihrsjqqk']","['lihat', 'sisi', 'khawatir', 'kriminalisasi', 'lihat', 'perspektif', 'semangat', 'pe', 'cowok', 'ihrsjqqk']"
121,“Maka Jika kita memperhatikan aspek hak asasi manusia serta budaya-budaya Indonesia maka kalau kita menggunakan sud… https://t.co/8fT4fUxClp,maka jika kita memperhatikan aspek hak asasi manusia serta budaya budaya indonesia maka kalau kita menggunakan sudah cowok ftfuxclp,maka jika kita memperhatikan aspek hak asasi manusia serta budaya budaya indonesia maka kalau kita menggunakan sudah cowok ftfuxclp,"['maka', 'jika', 'kita', 'memperhatikan', 'aspek', 'hak', 'asasi', 'manusia', 'serta', 'budaya', 'budaya', 'indonesia', 'maka', 'kalau', 'kita', 'menggunakan', 'sudah', 'cowok', 'ftfuxclp']","['maka', 'jika', 'kita', 'perhati', 'aspek', 'hak', 'asasi', 'manusia', 'serta', 'budaya', 'budaya', 'indonesia', 'maka', 'kalau', 'kita', 'guna', 'sudah', 'cowok', 'ftfuxclp']","['perhati', 'aspek', 'hak', 'asasi', 'manusia', 'budaya', 'budaya', 'indonesia', 'cowok', 'ftfuxclp']"
122,"Oleh karena itu, kata Suparji jika melihat dari pertimbangan dan aspek yang sudah disebutkan maka KUHP telah mengak… https://t.co/RLNn5Qtf1T",oleh karena itu kata suparji jika melihat dari pertimbangan dan aspek yang sudah disebutkan maka kuhp telah mengak cowok rlnnqtft,oleh karena itu kata suparji jika melihat dari pertimbangan dan aspek yang sudah disebutkan maka kuhp telah mengak cowok rlnnqtft,"['oleh', 'karena', 'itu', 'kata', 'suparji', 'jika', 'melihat', 'dari', 'pertimbangan', 'dan', 'aspek', 'yang', 'sudah', 'disebutkan', 'maka', 'kuhp', 'telah', 'mengak', 'cowok', 'rlnnqtft']","['oleh', 'karena', 'itu', 'kata', 'suparji', 'jika', 'lihat', 'dari', 'timbang', 'dan', 'aspek', 'yang', 'sudah', 'sebut', 'maka', 'kuhp', 'telah', 'kak', 'cowok', 'rlnnqtft']","['suparji', 'lihat', 'timbang', 'aspek', 'kuhp', 'kak', 'cowok', 'rlnnqtft']"
123,"RT @Kakatuatimur01: KSP sebut pengesahan RKUHP sempurnakan tata regulasi hukum
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHeb…",rt kakatuatimur ksp sebut pengesahan rkuhp sempurnakan tata regulasi hukum jokowipresidenku pembangunanuntukrakyat presidenjokowiheb,rt kakatuatimur ksp sebut pengesahan rkuhp sempurnakan tata regulasi hukum jokowipresidenku pembangunanuntukrakyat presidenjokowiheb,"['rt', 'kakatuatimur', 'ksp', 'sebut', 'pengesahan', 'rkuhp', 'sempurnakan', 'tata', 'regulasi', 'hukum', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowiheb']","['rt', 'kakatuatimur', 'ksp', 'sebut', 'kesah', 'rkuhp', 'sempurna', 'tata', 'regulasi', 'hukum', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowiheb']","['rt', 'kakatuatimur', 'ksp', 'kesah', 'rkuhp', 'sempurna', 'tata', 'regulasi', 'hukum', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowiheb']"
124,Rancangan Kitan Undang-Undang Hukum Pidana (RKUHP) sudah disahkan oleh DPR sebagai Undang-Undang (UU) pada selasa (… https://t.co/wngNnCVM5l,rancangan kitan undang undang hukum pidana rkuhp sudah disahkan oleh dpr sebagai undang undang uu pada selasa cowok wngnncvml,rancangan kitan undang undang hukum pidana rkuhp sudah disahkan oleh dpr sebagai undang undang uu pada selasa cowok wngnncvml,"['rancangan', 'kitan', 'undang', 'undang', 'hukum', 'pidana', 'rkuhp', 'sudah', 'disahkan', 'oleh', 'dpr', 'sebagai', 'undang', 'undang', 'uu', 'pada', 'selasa', 'cowok', 'wngnncvml']","['rancang', 'kit', 'undang', 'undang', 'hukum', 'pidana', 'rkuhp', 'sudah', 'sah', 'oleh', 'dpr', 'bagai', 'undang', 'undang', 'uu', 'pada', 'selasa', 'cowok', 'wngnncvml']","['rancang', 'kit', 'undang', 'undang', 'hukum', 'pidana', 'rkuhp', 'sah', 'dpr', 'undang', 'undang', 'uu', 'selasa', 'cowok', 'wngnncvml']"
125,RT @muslimahnewscom: Direktur Indonesia Justice Monitor (IJM) Agung Wisnu Wardana memberikan tiga catatan penting terkait pengesahan RKUHP…,rt muslimahnewscom direktur indonesia justice monitor ijm agung wisnu wardana memberikan tiga catatan penting terkait pengesahan rkuhp,rt muslimahnewscom direktur indonesia justice monitor ijm agung wisnu wardana memberikan tiga catatan penting terkait pengesahan rkuhp,"['rt', 'muslimahnewscom', 'direktur', 'indonesia', 'justice', 'monitor', 'ijm', 'agung', 'wisnu', 'wardana', 'memberikan', 'tiga', 'catatan', 'penting', 'terkait', 'pengesahan', 'rkuhp']","['rt', 'muslimahnewscom', 'direktur', 'indonesia', 'justice', 'monitor', 'ijm', 'agung', 'wisnu', 'wardana', 'beri', 'tiga', 'catat', 'penting', 'kait', 'kesah', 'rkuhp']","['rt', 'muslimahnewscom', 'direktur', 'indonesia', 'justice', 'monitor', 'ijm', 'agung', 'wisnu', 'wardana', 'catat', 'kait', 'kesah', 'rkuhp']"
126,"RT @denada_nott: Pengesahan RKUHP Sempurnakan Tata Regulasi Hukum!

Untuk Keadilan di Indonesia

#JokowiPresidenku
#PembangunanUntukRakyat…",rt denada_nott pengesahan rkuhp sempurnakan tata regulasi hukum untuk keadilan di indonesia jokowipresidenku pembangunanuntukrakyat,rt denada_nott pengesahan rkuhp sempurnakan tata regulasi hukum untuk keadilan di indonesia jokowipresidenku pembangunanuntukrakyat,"['rt', 'denada_nott', 'pengesahan', 'rkuhp', 'sempurnakan', 'tata', 'regulasi', 'hukum', 'untuk', 'keadilan', 'di', 'indonesia', 'jokowipresidenku', 'pembangunanuntukrakyat']","['rt', 'denada nott', 'kesah', 'rkuhp', 'sempurna', 'tata', 'regulasi', 'hukum', 'untuk', 'adil', 'di', 'indonesia', 'jokowipresidenku', 'pembangunanuntukrakyat']","['rt', 'denada nott', 'kesah', 'rkuhp', 'sempurna', 'tata', 'regulasi', 'hukum', 'adil', 'indonesia', 'jokowipresidenku', 'pembangunanuntukrakyat']"
127,“Soal perbedaan pandangan terhadap materi-materi dalam RKUHP tadi dilihat secara proporsional dikembalikan pada bat… https://t.co/7QggcDJdVG,soal perbedaan pandangan terhadap materi materi dalam rkuhp tadi dilihat secara proporsional dikembalikan pada banget cowok qggcdjdvg,soal perbedaan pandangan terhadap materi materi dalam rkuhp tadi dilihat secara proporsional dikembalikan pada banget cowok qggcdjdvg,"['soal', 'perbedaan', 'pandangan', 'terhadap', 'materi', 'materi', 'dalam', 'rkuhp', 'tadi', 'dilihat', 'secara', 'proporsional', 'dikembalikan', 'pada', 'banget', 'cowok', 'qggcdjdvg']","['soal', 'beda', 'pandang', 'hadap', 'materi', 'materi', 'dalam', 'rkuhp', 'tadi', 'lihat', 'cara', 'proporsional', 'kembali', 'pada', 'banget', 'cowok', 'qggcdjdvg']","['beda', 'pandang', 'hadap', 'materi', 'materi', 'rkuhp', 'lihat', 'proporsional', 'banget', 'cowok', 'qggcdjdvg']"
128,"Ia menjelaskan KUHP yang telah disetujui itu berpijak kepada Ideologi Pancasila dan UUD 1945. #StopPolemikKUHP

https://t.co/32zYmW41VN",ia menjelaskan kuhp yang telah disetujui itu berpijak kepada ideologi pancasila dan uud stoppolemikkuhp cowok zymwvn,ia menjelaskan kuhp yang telah disetujui itu berpijak kepada ideologi pancasila dan uud stoppolemikkuhp cowok zymwvn,"['ia', 'menjelaskan', 'kuhp', 'yang', 'telah', 'disetujui', 'itu', 'berpijak', 'kepada', 'ideologi', 'pancasila', 'dan', 'uud', 'stoppolemikkuhp', 'cowok', 'zymwvn']","['ia', 'jelas', 'kuhp', 'yang', 'telah', 'tuju', 'itu', 'pijak', 'kepada', 'ideologi', 'pancasila', 'dan', 'uud', 'stoppolemikkuhp', 'cowok', 'zymwvn']","['kuhp', 'tuju', 'pijak', 'ideologi', 'pancasila', 'uud', 'stoppolemikkuhp', 'cowok', 'zymwvn']"
129,"Pengesahan RKUHP Sempurnakan Tata Regulasi Hukum!

Untuk Keadilan di Indonesia

#JokowiPresidenku… https://t.co/mbJc2GNHkK",pengesahan rkuhp sempurnakan tata regulasi hukum untuk keadilan di indonesia jokowipresidenku cowok mbjcgnhkk,pengesahan rkuhp sempurnakan tata regulasi hukum untuk keadilan di indonesia jokowipresidenku cowok mbjcgnhkk,"['pengesahan', 'rkuhp', 'sempurnakan', 'tata', 'regulasi', 'hukum', 'untuk', 'keadilan', 'di', 'indonesia', 'jokowipresidenku', 'cowok', 'mbjcgnhkk']","['kesah', 'rkuhp', 'sempurna', 'tata', 'regulasi', 'hukum', 'untuk', 'adil', 'di', 'indonesia', 'jokowipresidenku', 'cowok', 'mbjcgnhkk']","['kesah', 'rkuhp', 'sempurna', 'tata', 'regulasi', 'hukum', 'adil', 'indonesia', 'jokowipresidenku', 'cowok', 'mbjcgnhkk']"
130,"Suparji membeberkan bahwa pembahasan RKUHP sudah terbuka dilakukan, melewati banyak uji publik, sehingga ia menilai… https://t.co/gOPIUaezgZ",suparji membeberkan bahwa pembahasan rkuhp sudah terbuka dilakukan melewati banyak uji publik sehingga ia menilai cowok gopiuaezgz,suparji membeberkan bahwa pembahasan rkuhp sudah terbuka dilakukan melewati banyak uji publik sehingga ia menilai cowok gopiuaezgz,"['suparji', 'membeberkan', 'bahwa', 'pembahasan', 'rkuhp', 'sudah', 'terbuka', 'dilakukan', 'melewati', 'banyak', 'uji', 'publik', 'sehingga', 'ia', 'menilai', 'cowok', 'gopiuaezgz']","['suparji', 'beber', 'bahwa', 'bahas', 'rkuhp', 'sudah', 'buka', 'laku', 'lewat', 'banyak', 'uji', 'publik', 'sehingga', 'ia', 'nilai', 'cowok', 'gopiuaezgz']","['suparji', 'beber', 'bahas', 'rkuhp', 'buka', 'laku', 'uji', 'publik', 'nilai', 'cowok', 'gopiuaezgz']"
131,"Pengesahan RKUHP Sempurnakan Tata Regulasi Hukum!

Untuk Keadilan di Indonesia

#JokowiPresidenku… https://t.co/mtZnJRDOYV",pengesahan rkuhp sempurnakan tata regulasi hukum untuk keadilan di indonesia jokowipresidenku cowok mtznjrdoyv,pengesahan rkuhp sempurnakan tata regulasi hukum untuk keadilan di indonesia jokowipresidenku cowok mtznjrdoyv,"['pengesahan', 'rkuhp', 'sempurnakan', 'tata', 'regulasi', 'hukum', 'untuk', 'keadilan', 'di', 'indonesia', 'jokowipresidenku', 'cowok', 'mtznjrdoyv']","['kesah', 'rkuhp', 'sempurna', 'tata', 'regulasi', 'hukum', 'untuk', 'adil', 'di', 'indonesia', 'jokowipresidenku', 'cowok', 'mtznjrdoyv']","['kesah', 'rkuhp', 'sempurna', 'tata', 'regulasi', 'hukum', 'adil', 'indonesia', 'jokowipresidenku', 'cowok', 'mtznjrdoyv']"
132,"Dukung KSP sebut pengesahan RKUHP sempurnakan tata regulasi hukum 

#JokowiPresidenku
#PembangunanUntukRakyat… https://t.co/Mjv9GR89YR",dukung ksp sebut pengesahan rkuhp sempurnakan tata regulasi hukum jokowipresidenku pembangunanuntukrakyat cowok mjvgryr,dukung ksp sebut pengesahan rkuhp sempurnakan tata regulasi hukum jokowipresidenku pembangunanuntukrakyat cowok mjvgryr,"['dukung', 'ksp', 'sebut', 'pengesahan', 'rkuhp', 'sempurnakan', 'tata', 'regulasi', 'hukum', 'jokowipresidenku', 'pembangunanuntukrakyat', 'cowok', 'mjvgryr']","['dukung', 'ksp', 'sebut', 'kesah', 'rkuhp', 'sempurna', 'tata', 'regulasi', 'hukum', 'jokowipresidenku', 'pembangunanuntukrakyat', 'cowok', 'mjvgryr']","['dukung', 'ksp', 'kesah', 'rkuhp', 'sempurna', 'tata', 'regulasi', 'hukum', 'jokowipresidenku', 'pembangunanuntukrakyat', 'cowok', 'mjvgryr']"
133,"Menurutnya, polemik atau pro kontra pengesahan RKUHP semestinya tidak perlu terjadi sebab telah melalui prosedur se… https://t.co/hoxEKVi5bj",menurutnya polemik atau profesional kontra pengesahan rkuhp semestinya tidak perlu terjadi sebab telah melalui prosedur se cowok hoxekvibj,menurutnya polemik atau profesional kontra pengesahan rkuhp semestinya tidak perlu terjadi sebab telah melalui prosedur se cowok hoxekvibj,"['menurutnya', 'polemik', 'atau', 'profesional', 'kontra', 'pengesahan', 'rkuhp', 'semestinya', 'tidak', 'perlu', 'terjadi', 'sebab', 'telah', 'melalui', 'prosedur', 'se', 'cowok', 'hoxekvibj']","['turut', 'polemik', 'atau', 'profesional', 'kontra', 'kesah', 'rkuhp', 'mesti', 'tidak', 'perlu', 'jadi', 'sebab', 'telah', 'lalu', 'prosedur', 'se', 'cowok', 'hoxekvibj']","['polemik', 'profesional', 'kontra', 'kesah', 'rkuhp', 'mesti', 'prosedur', 'cowok', 'hoxekvibj']"
134,"Ia mengapresiasi keberhasilan pemerintah dalam menciptakan produk asli bangsa Indonesia. #StopPolemikKUHP

https://t.co/32zYmW41VN",ia mengapresiasi keberhasilan pemerintah dalam menciptakan produk asli bangsa indonesia stoppolemikkuhp cowok zymwvn,ia mengapresiasi keberhasilan pemerintah dalam menciptakan produk asli bangsa indonesia stoppolemikkuhp cowok zymwvn,"['ia', 'mengapresiasi', 'keberhasilan', 'pemerintah', 'dalam', 'menciptakan', 'produk', 'asli', 'bangsa', 'indonesia', 'stoppolemikkuhp', 'cowok', 'zymwvn']","['ia', 'apresiasi', 'hasil', 'perintah', 'dalam', 'cipta', 'produk', 'asli', 'bangsa', 'indonesia', 'stoppolemikkuhp', 'cowok', 'zymwvn']","['apresiasi', 'hasil', 'perintah', 'cipta', 'produk', 'asli', 'bangsa', 'indonesia', 'stoppolemikkuhp', 'cowok', 'zymwvn']"
135,Pakar Hukum Pidana Universitas Al Azhar Indonesia Prof. Suparji Ahmad mendukung pengesahan Rancangan Kitab Undang-U… https://t.co/R9LvDWWOiB,pakar hukum pidana universitas al azhar indonesia prof suparji ahmad mendukung pengesahan rancangan kitab undang cowok rlvdwwoib,pakar hukum pidana universitas al azhar indonesia prof suparji ahmad mendukung pengesahan rancangan kitab undang cowok rlvdwwoib,"['pakar', 'hukum', 'pidana', 'universitas', 'al', 'azhar', 'indonesia', 'prof', 'suparji', 'ahmad', 'mendukung', 'pengesahan', 'rancangan', 'kitab', 'undang', 'cowok', 'rlvdwwoib']","['pakar', 'hukum', 'pidana', 'universitas', 'al', 'azhar', 'indonesia', 'prof', 'suparji', 'ahmad', 'dukung', 'kesah', 'rancang', 'kitab', 'undang', 'cowok', 'rlvdwwoib']","['pakar', 'hukum', 'pidana', 'universitas', 'al', 'azhar', 'indonesia', 'prof', 'suparji', 'ahmad', 'dukung', 'kesah', 'rancang', 'kitab', 'undang', 'cowok', 'rlvdwwoib']"
136,Wamenkumham Jawab Kegaduhan Pengesahan RKUHP | Back To BDM Bersama Edwar... https://t.co/23h4eXx7SD via @YouTube —-… https://t.co/J58BUoPZb5,wamenkumham jawab kegaduhan pengesahan rkuhp back tapi bdm bersama edwar cowok hexxsd via youtube cowok jbuopzb,wamenkumham jawab kegaduhan pengesahan rkuhp back tapi bdm bersama edwar cowok hexxsd via youtube cowok jbuopzb,"['wamenkumham', 'jawab', 'kegaduhan', 'pengesahan', 'rkuhp', 'back', 'tapi', 'bdm', 'bersama', 'edwar', 'cowok', 'hexxsd', 'via', 'youtube', 'cowok', 'jbuopzb']","['wamenkumham', 'jawab', 'gaduh', 'kesah', 'rkuhp', 'back', 'tapi', 'bdm', 'sama', 'edwar', 'cowok', 'hexxsd', 'via', 'youtube', 'cowok', 'jbuopzb']","['wamenkumham', 'gaduh', 'kesah', 'rkuhp', 'back', 'bdm', 'edwar', 'cowok', 'hexxsd', 'via', 'youtube', 'cowok', 'jbuopzb']"
